sender_country,receiver_country,weight,recv_lon,recv_lat,send_lon,send_lat
FI,FR,0.0840934478468352,2.152,46.853,24.52,65.563
FI,GB,0.010573702064706399,-2.227,53.821,24.52,65.563
FI,GR,0.012025466947016433,22.79,37.756,24.52,65.563
FI,IE,0.03414408784983213,-8.248,52.679,24.52,65.563
FI,NL,0.01529960793458331,4.945,52.875,24.52,65.563
FI,PL,0.0026149956137198694,17.38,53.213,24.52,65.563
FI,TR,0.024739828452722212,31.238,39.049,24.52,65.563
FJ,NZ,0.21212907237341538,175.062,-40.949,177.506,-18.113
FR,AT,0.012315469427519463,16.843,48.085,2.152,46.853
FR,FI,0.017711406094801423,24.52,65.563,2.152,46.853
FR,IE,0.020273930363464213,-8.248,52.679,2.152,46.853
FR,NO,0.005446989818211992,8.132,63.44,2.152,46.853
FR,PL,0.018247912588742615,17.38,53.213,2.152,46.853
FR,SE,0.012637078159474145,16.282,63.654,2.152,46.853
GB,AT,0.022988996635449156,16.843,48.085,-2.227,53.821
GB,ES,0.02243111705448075,-3.72,40.031,-2.227,53.821
GB,FI,0.019351294639325542,24.52,65.563,-2.227,53.821
GB,NO,0.0079180188032104,8.132,63.44,-2.227,53.821
GB,SE,0.010869411062779683,16.282,63.654,-2.227,53.821
GF,BR,0.22698326675157798,-41.076,-10.964,-52.501,4.894
GR,AT,0.03377776238239609,16.843,48.085,22.79,37.756
GR,FI,0.036567615022063724,24.52,65.563,22.79,37.756
GR,IE,0.06511534195438211,-8.248,52.679,22.79,37.756
GR,NO,0.016932606757289147,8.132,63.44,22.79,37.756
GR,SE,0.03555028866507139,16.282,63.654,22.79,37.756
GT,US,0.14313667617267112,-99.818,37.615,-90.438,14.165
HN,US,0.12440319229848668,-99.818,37.615,-87.361,13.474
HU,AT,0.08411174113243176,16.843,48.085,19.482,47.268
HU,FI,0.04925916561006735,24.52,65.563,19.482,47.268
HU,IE,0.11227459173302426,-8.248,52.679,19.482,47.268
HU,NO,0.02651364087591919,8.132,63.44,19.482,47.268
HU,SE,0.03127383410323479,16.282,63.654,19.482,47.268
ID,TH,0.051563775503135914,101.055,15.311,118.0,-2.0
ID,TW,0.02969085022099534,120.945,23.682,118.0,-2.0
IE,AT,0.015301230328903005,16.843,48.085,-8.248,52.679
IE,ES,0.05907118816305654,-3.72,40.031,-8.248,52.679
IE,FI,0.028163837395403603,24.52,65.563,-8.248,52.679
IE,NO,0.012464061372695243,8.132,63.44,-8.248,52.679
IE,PL,0.003223979309502957,17.38,53.213,-8.248,52.679
IE,SE,0.01778291364530399,16.282,63.654,-8.248,52.679
IL,AT,0.1372742405209178,16.843,48.085,34.764,31.223
IL,PL,0.07350492854323996,17.38,53.213,34.764,31.223
IN,KW,0.021124434988958878,47.71,28.89,76.129,19.557
IN,TH,0.03388676533136231,101.055,15.311,76.129,19.557
IR,EG,0.15535001756476594,32.667,26.551,51.597,34.942
IT,AT,0.04586406026861332,16.843,48.085,14.277,41.189
IT,FI,0.03261210156852701,24.52,65.563,14.277,41.189
IT,IE,0.07116394343877495,-8.248,52.679,14.277,41.189
IT,NO,0.010409540123982847,8.132,63.44,14.277,41.189
IT,SE,0.03542513061212471,16.282,63.654,14.277,41.189
JM,US,0.18104193603444274,-99.818,37.615,-77.458,17.928
JO,AT,0.19538443339625933,16.843,48.085,36.182,31.45
JO,PL,0.07820723650797629,17.38,53.213,36.182,31.45
JP,CN,0.12519370894874077,108.792,38.61,136.251,35.764
KE,EG,0.09422311925358708,32.667,26.551,37.175,2.189
KH,CN,0.08846635772723566,108.792,38.61,106.073,11.074
KH,ID,0.07709820831188913,118.0,-2.0,106.073,11.074
KR,CN,0.13399793774895435,108.792,38.61,127.036,34.738
KW,EG,0.13474516087813482,32.667,26.551,47.71,28.89
KW,GR,0.06113170110940254,22.79,37.756,47.71,28.89
KZ,SA,0.08898369133198901,38.795,31.62,70.822,42.713
LK,TH,0.06284233863384328,101.055,15.311,80.175,7.45
LY,AT,0.04072456653847118,16.843,48.085,17.0,27.0
LY,ES,0.018112164991782292,-3.72,40.031,17.0,27.0
LY,NL,0.03787411951830215,4.945,52.875,17.0,27.0
LY,PL,0.0019869026548727992,17.38,53.213,17.0,27.0
MA,AT,0.062079859920403935,16.843,48.085,-6.047,33.791
MA,IE,0.08863005591014139,-8.248,52.679,-6.047,33.791
MG,ZA,0.14907129679054013,23.274,-30.622,47.445,-19.489
MM,CN,0.15395111813598508,108.792,38.61,94.8,20.2
MN,CN,0.04955533226166733,108.792,38.61,107.746,47.28
MN,KR,0.034299334430895646,127.036,34.738,107.746,47.28
MR,ES,0.07762651543096039,-3.72,40.031,-15.984,18.059
MX,US,0.08028872050126483,-99.818,37.615,-100.773,21.559
MY,ID,0.1522863114638975,118.0,-2.0,101.67,2.751
NE,ES,0.1880153806287968,-3.72,40.031,5.525,13.97
NI,US,0.20348488410445614,-99.818,37.615,-86.735,12.2
NL,AT,0.024117392891185453,16.843,48.085,4.945,52.875
NL,ES,0.018849802808839942,-3.72,40.031,4.945,52.875
NL,FI,0.010294611914987971,24.52,65.563,4.945,52.875
NL,IE,0.015100281304279496,-8.248,52.679,4.945,52.875
NL,NO,0.009334673613134474,8.132,63.44,4.945,52.875
NL,SE,0.0101234638712876,16.282,63.654,4.945,52.875
NO,AT,0.006975845583121992,16.843,48.085,8.132,63.44
NO,ES,0.10716812798673521,-3.72,40.031,8.132,63.44
NO,GR,0.006814641679974935,22.79,37.756,8.132,63.44
NO,IE,0.031531541529665745,-8.248,52.679,8.132,63.44
NO,NL,0.0415617789561046,4.945,52.875,8.132,63.44
NO,PL,0.031790605766121395,17.38,53.213,8.132,63.44
NO,TR,0.018285855779742906,31.238,39.049,8.132,63.44
NP,CN,0.15317586581449502,108.792,38.61,85.185,27.811
NZ,AU,0.19967296998754389,144.154,-31.773,175.062,-40.949
OM,EG,0.18334539753760476,32.667,26.551,55.71,18.35
PA,MX,0.13616981801817768,-100.773,21.559,-80.704,8.185
PE,CL,0.054794817038480145,-70.155,-26.329,-71.539,-17.03
PH,CN,0.0842889369310286,108.792,38.61,121.681,13.861
PK,SA,0.0693033548101249,38.795,31.62,69.992,27.319
PL,ES,0.06197332144899604,-3.72,40.031,17.38,53.213
PL,FI,0.013196535058526599,24.52,65.563,17.38,53.213
PL,IE,0.03523030591310209,-8.248,52.679,17.38,53.213
PL,NO,0.016675234173794785,8.132,63.44,17.38,53.213
PL,SE,0.0022208094868806567,16.282,63.654,17.38,53.213
PS,AT,0.18482243338232102,16.843,48.085,35.46,31.93
PS,PL,0.08235449553599049,17.38,53.213,35.46,31.93
PT,AT,0.042431540462567016,16.843,48.085,-7.884,40.347
PT,IE,0.06143580553790821,-8.248,52.679,-7.884,40.347
PT,NO,0.02557514006329762,8.132,63.44,-7.884,40.347
PT,SE,0.03598366467121559,16.282,63.654,-7.884,40.347
PY,BR,0.11851129025839555,-41.076,-10.964,-58.0,-23.0
RO,AT,0.019596113269608653,16.843,48.085,27.34,44.529
RO,ES,0.03813973880305441,-3.72,40.031,27.34,44.529
RO,FI,0.01581610790687745,24.52,65.563,27.34,44.529
RO,IE,0.0492512395322245,-8.248,52.679,27.34,44.529
RO,NO,0.010031784840090234,8.132,63.44,27.34,44.529
RO,SE,0.006633297035308033,16.282,63.654,27.34,44.529
RU,AT,0.03934544918063859,16.843,48.085,54.32,51.827
RU,DK,0.03642564833612133,10.241,55.6,54.32,51.827
RU,FI,0.04888846742090452,24.52,65.563,54.32,51.827
RU,NO,0.02955495404315461,8.132,63.44,54.32,51.827
SA,AT,0.2004068074212903,16.843,48.085,38.795,31.62
SA,PL,0.09601417252818467,17.38,53.213,38.795,31.62
SE,AT,0.021406753100808078,16.843,48.085,16.282,63.654
SE,ES,0.08904497161393164,-3.72,40.031,16.282,63.654
SE,GR,0.013100887132094388,22.79,37.756,16.282,63.654
SE,IE,0.028393785938195953,-8.248,52.679,16.282,63.654
SE,NL,0.04293356531224917,4.945,52.875,16.282,63.654
SE,TR,0.046580485369836604,31.238,39.049,16.282,63.654
SK,AT,0.07940674372385592,16.843,48.085,19.479,48.327
SK,ES,0.0018973569129823412,-3.72,40.031,19.479,48.327
SK,FI,0.050811490612841965,24.52,65.563,19.479,48.327
SK,IE,0.10416610057380447,-8.248,52.679,19.479,48.327
SK,NO,0.0329413268085381,8.132,63.44,19.479,48.327
SK,SE,0.028979445796659613,16.282,63.654,19.479,48.327
SN,ES,0.17656353912754702,-3.72,40.031,-16.417,15.398
SR,BR,0.22338378526634417,-41.076,-10.964,-55.255,5.089
SV,US,0.19675844831651806,-99.818,37.615,-88.987,13.448
TH,CN,0.07571217835215827,108.792,38.61,101.055,15.311
TH,ID,0.011627422569251804,118.0,-2.0,101.055,15.311
TN,AT,0.002727721890449617,16.843,48.085,10.492,37.119
TN,BE,0.02502349659649762,3.208,51.542,10.492,37.119
TN,EG,0.055761392550228994,32.667,26.551,10.492,37.119
TN,ES,0.027502705028900138,-3.72,40.031,10.492,37.119
TN,GB,0.0015275598909380232,-2.227,53.821,10.492,37.119
TN,IE,0.018616432362533294,-8.248,52.679,10.492,37.119
TN,NO,0.009621312223167332,8.132,63.44,10.492,37.119
TN,PL,0.013846749358658025,17.38,53.213,10.492,37.119
TN,SE,0.0321328029500798,16.282,63.654,10.492,37.119
TR,AT,0.04434137681921279,16.843,48.085,31.238,39.049
TR,ES,0.03349011326111006,-3.72,40.031,31.238,39.049
TR,FI,0.026239012344907487,24.52,65.563,31.238,39.049
TR,NO,0.00942411902711395,8.132,63.44,31.238,39.049
TR,SE,0.048850044267292336,16.282,63.654,31.238,39.049
TW,CN,0.11667987102892871,108.792,38.61,120.945,23.682
TW,ID,0.03374687660854921,118.0,-2.0,120.945,23.682
TW,KR,0.002074861184146842,127.036,34.738,120.945,23.682
UA,AT,0.08710887484881555,16.843,48.085,33.877,44.96
UA,ES,0.06445302781189245,-3.72,40.031,33.877,44.96
UA,FI,0.0574160911012947,24.52,65.563,33.877,44.96
UA,NO,0.02597344941172448,8.132,63.44,33.877,44.96
UA,SE,0.041851203248540816,16.282,63.654,33.877,44.96
UG,EG,0.16147707991042076,32.667,26.551,31.795,0.15
US,CA,0.04128012073179641,-82.375,46.296,-99.818,37.615
UY,BR,0.09517023988776767,-41.076,-10.964,-56.217,-33.179
UZ,IL,0.06964176887019993,34.764,31.223,66.72,39.583
UZ,TR,0.10631055980894255,31.238,39.049,66.72,39.583
VN,CN,0.06921503129001232,108.792,38.61,107.849,11.326
VN,ID,0.02136504939498849,118.0,-2.0,107.849,11.326
ZM,ZA,0.12391810057094886,23.274,-30.622,28.35,-15.55
